address|clean_address|lat|lng|loc_type|num_results
Antis St, Phillip ACT|Antis Street, Phillip ACT 2606, Australia|-35.346012|149.095535|GEOMETRIC_CENTER|1
Anzac Park, Campbell ACT|Allara Street, Campbell ACT 2612, Australia|-35.286726|149.144537|GEOMETRIC_CENTER|2
Anzac Park, Reid ACT|Allara Street, Reid ACT 2612, Australia|-35.285489|149.143564|GEOMETRIC_CENTER|1
Anzac Pde, Campbell ACT|Anzac Parade, Anzac Parade, Campbell ACT 2612, Australia|-35.287178|149.143515|APPROXIMATE|1
Anzac Pde, Reid ACT|Anzac Parade, Reid ACT 2612, Australia|-35.285792|149.144018|GEOMETRIC_CENTER|1
Appel Cres, Fadden ACT|Appel Crescent, Fadden ACT 2904, Australia|-35.400546|149.112384|GEOMETRIC_CENTER|1
Apperly Cl, Kambah ACT|Apperly Close, Kambah ACT 2902, Australia|-35.392193|149.041934|GEOMETRIC_CENTER|1
Applebox Pl, Jerrabomberra ACT|Applebox Place, Jerrabomberra NSW 2619, Australia|-35.385561|149.211540|GEOMETRIC_CENTER|1
Appleford Ave, Jacka ACT|Appleford Avenue, Jacka ACT 2914, Australia|-35.159305|149.128403|GEOMETRIC_CENTER|1
Apsley Pl, Kaleen ACT|Apsley Place, Kaleen ACT 2617, Australia|-35.220189|149.108286|GEOMETRIC_CENTER|1
Ara Pl, Giralang ACT|Ara Place, Giralang ACT 2617, Australia|-35.209296|149.105821|GEOMETRIC_CENTER|1
Araba Pl, Aranda ACT|Araba Place, Aranda ACT 2614, Australia|-35.263752|149.082616|GEOMETRIC_CENTER|1
Araba St, Aranda ACT|Araba Street, Aranda ACT 2614, Australia|-35.263741|149.083319|GEOMETRIC_CENTER|1
Arabana St, Aranda ACT|Arabana Street, Aranda ACT 2614, Australia|-35.254682|149.084536|GEOMETRIC_CENTER|1
Arabanoo Cres, Ngunnawal ACT|Arabanoo Crescent, Ngunnawal ACT 2913, Australia|-35.174613|149.110539|GEOMETRIC_CENTER|1
Arakoon Cres, Isabella Plains ACT|Arakoon Crescent, Isabella Plains ACT 2905, Australia|-35.428647|149.092057|GEOMETRIC_CENTER|1
Araluen St, Fisher ACT|Araluen Street, Weston Creek ACT 2611, Australia|-35.361041|149.057107|GEOMETRIC_CENTER|1
Arawang Lane, Palmerston ACT|Arawang Lane, Palmerston ACT 2913, Australia|-35.191304|149.124351|GEOMETRIC_CENTER|1
Arcadia St, Crace ACT|Arcadia Street, Crace ACT 2911, Australia|-35.204949|149.106212|GEOMETRIC_CENTER|1
Archdall St, Dunlop ACT|Archdall Street, Dunlop ACT 2615, Australia|-35.201031|149.015443|GEOMETRIC_CENTER|1
Archdall St, Macgregor ACT|Archdall Street, Macgregor ACT 2615, Australia|-35.207413|149.016870|GEOMETRIC_CENTER|1
Archel Pl, Palmerston ACT|Archel Place, Palmerston ACT 2913, Australia|-35.192983|149.121521|GEOMETRIC_CENTER|1
Archer St, Dickson ACT|Archer Street, Dickson ACT 2602, Australia|-35.253993|149.141156|GEOMETRIC_CENTER|1
Archibald St, Lyneham ACT|Archibald Street, Lyneham ACT 2602, Australia|-35.244836|149.122635|GEOMETRIC_CENTER|1
Arden Pl, Gilmore ACT|Arden Place, Gilmore ACT 2905, Australia|-35.419559|149.137113|GEOMETRIC_CENTER|1
Arden Pl, Palmerston ACT|Arden Place, Palmerston ACT 2913, Australia|-35.199450|149.115445|GEOMETRIC_CENTER|1
Ardlethan St, Fisher ACT|Ardlethan Street, Weston Creek ACT 2611, Australia|-35.360817|149.065488|GEOMETRIC_CENTER|1
Argus St, Wright ACT|Argus Street, Wright ACT 2611, Australia|-35.325041|149.033560|GEOMETRIC_CENTER|1
Argyle Pl, Curtin ACT|Argyle Place, Curtin ACT 2605, Australia|-35.328438|149.077362|GEOMETRIC_CENTER|1
Ariah Pl, Palmerston ACT|Ariah Place, Palmerston ACT 2913, Australia|-35.188183|149.120473|GEOMETRIC_CENTER|1
Arid Pl, Palmerston ACT|Arid Place, Palmerston ACT 2913, Australia|-35.195060|149.126701|GEOMETRIC_CENTER|1
Arinya St, Narrabundah ACT|Arinya Street, Narrabundah ACT 2604, Australia|-35.335011|149.156268|GEOMETRIC_CENTER|1
Arkana St, Yarralumla ACT|Arkana Street, Yarralumla ACT 2600, Australia|-35.306141|149.112560|GEOMETRIC_CENTER|1
Arkell Pl, Charnwood ACT|Arkell Place, Charnwood ACT 2615, Australia|-35.197122|149.030844|GEOMETRIC_CENTER|1
Armada St, Amaroo ACT|Amaroo ACT 2914, Australia|-35.173013|149.122768|APPROXIMATE|1
Armbruster St, Gordon ACT|Armbruster Street, Gordon ACT 2906, Australia|-35.441610|149.087209|GEOMETRIC_CENTER|1
Armfield Pl, Chisholm ACT|Armfield Place, Chisholm ACT 2905, Australia|-35.425691|149.129277|GEOMETRIC_CENTER|1
Armstrong Cres, Holt ACT|Armstrong Crescent, Holt ACT 2615, Australia|-35.222623|149.010400|GEOMETRIC_CENTER|1
Armytage Cct, Kambah ACT|Armytage Circuit, Kambah ACT 2902, Australia|-35.391277|149.047157|GEOMETRIC_CENTER|1
Arndell St, Macquarie ACT|Arndell Street, Macquarie ACT 2614, Australia|-35.246095|149.060414|GEOMETRIC_CENTER|1
Arndt St, Forde ACT|Arndt Street, Forde ACT 2914, Australia|-35.169269|149.147250|GEOMETRIC_CENTER|1
Arnhem Pl, Red Hill ACT|Arnhem Place, Red Hill ACT 2603, Australia|-35.339674|149.124523|GEOMETRIC_CENTER|1
Arnold Pl, Kambah ACT|Arnold Place, Kambah ACT 2902, Australia|-35.374375|149.053474|GEOMETRIC_CENTER|1
Arnot Pl, Monash ACT|Arnot Place, Monash ACT 2904, Australia|-35.421125|149.079191|GEOMETRIC_CENTER|1
Arnott Pl, Hume ACT|Arnott Place, Hume ACT 2620, Australia|-35.386480|149.173052|GEOMETRIC_CENTER|1
Arnott St, Hume ACT|Arnott Street, Hume ACT 2620, Australia|-35.386734|149.173257|GEOMETRIC_CENTER|1
Aronson Cres, Gilmore ACT|Aronson Crescent, Gilmore ACT 2905, Australia|-35.413407|149.134742|GEOMETRIC_CENTER|1
Aroona Ct, Ngunnawal ACT|Aroona Court, Ngunnawal ACT 2913, Australia|-35.174775|149.105847|GEOMETRIC_CENTER|1
Arrabri St, Ngunnawal ACT|Arrabri Street, Ngunnawal ACT 2913, Australia|-35.166623|149.101803|GEOMETRIC_CENTER|1
Arrellah Pl, Omalley ACT|Arrellah Place, O'Malley ACT 2606, Australia|-35.356734|149.103871|GEOMETRIC_CENTER|1
Arrietta Cl, Charnwood ACT|Arrietta Close, Charnwood ACT 2615, Australia|-35.195421|149.034184|GEOMETRIC_CENTER|1
Arris Lane, Harrison ACT|Arris Lane, Harrison ACT 2914, Australia|-35.186586|149.154353|GEOMETRIC_CENTER|1
Arte St, Amaroo ACT|Arte Street, Amaroo ACT 2914, Australia|-35.172011|149.130714|GEOMETRIC_CENTER|1
Arthaldo Ct, Nicholls ACT|Arthaldo Court, Nicholls ACT 2913, Australia|-35.183447|149.106656|GEOMETRIC_CENTER|1
Arthur Cir, Forrest ACT|Arthur Circle, Forrest ACT 2603, Australia|-35.318351|149.122524|GEOMETRIC_CENTER|1
Arthur Cir, Griffith ACT|Arthur Circle, Griffith ACT 2603, Australia|-35.320927|149.128560|GEOMETRIC_CENTER|1
Arthur Cir, Red Hill ACT|Arthur Circle, Red Hill ACT 2603, Australia|-35.322839|149.124906|GEOMETRIC_CENTER|1
Arthur St, Letchworth ACT|None|0.000000|0.000000|ERROR|0
Arthur Tange St, Casey ACT|Arthur Tange Street, Casey ACT 2913, Australia|-35.175226|149.093017|GEOMETRIC_CENTER|1
Arunta St, Narrabundah ACT|Arunta Street, Narrabundah ACT 2604, Australia|-35.331691|149.149160|GEOMETRIC_CENTER|1
As Directed Ave, Yarralumla ACT|Yarralumla ACT 2600, Australia|-35.307381|149.098215|APPROXIMATE|1
Ash Pl, Gilmore ACT|Ash Place, Gilmore ACT 2905, Australia|-35.413790|149.135353|GEOMETRIC_CENTER|1
Ash St, Karabar ACT|Ash Street, Karabar NSW 2620, Australia|-35.366409|149.221615|GEOMETRIC_CENTER|1
Ashbrook St, Amaroo ACT|Ashbrook Street, Amaroo ACT 2914, Australia|-35.172189|149.132460|GEOMETRIC_CENTER|1
Ashburner St, Higgins ACT|Ashburner Street, Higgins ACT 2615, Australia|-35.232074|149.019603|GEOMETRIC_CENTER|1
Ashburton Cct, Kaleen ACT|Ashburton Circuit, Kaleen ACT 2617, Australia|-35.224510|149.114503|GEOMETRIC_CENTER|1
Ashby Cct, Kambah ACT|Ashby Circuit, Kambah ACT 2902, Australia|-35.395365|149.065276|GEOMETRIC_CENTER|1
Ashby Dr, Bungendore ACT|Ashby Drive, Bungendore NSW 2621, Australia|-35.245102|149.446292|GEOMETRIC_CENTER|1
Ashcroft Cres, Monash ACT|Ashcroft Crescent, Monash ACT 2904, Australia|-35.418908|149.086498|GEOMETRIC_CENTER|1
Ashkanasy Cres, Evatt ACT|Ashkanasy Crescent, Evatt ACT 2617, Australia|-35.210348|149.069925|GEOMETRIC_CENTER|1
Ashley Dr, Gowrie ACT|Ashley Drive, Gowrie ACT 2904, Australia|-35.413644|149.102332|GEOMETRIC_CENTER|1
Ashley Dr, Isabella Plains ACT|Ashley Drive, Isabella Plains ACT 2905, Australia|-35.427174|149.103383|GEOMETRIC_CENTER|1
Ashley Dr, Monash ACT|Ashley Drive, Monash ACT 2904, Australia|-35.419566|149.102914|GEOMETRIC_CENTER|1
Ashley Dr, Richardson ACT|Ashley Drive, Richardson ACT 2905, Australia|-35.423158|149.103281|GEOMETRIC_CENTER|1
Ashley Dr, Wanniassa ACT|Ashley Drive, Wanniassa ACT 2903, Australia|-35.404065|149.101791|GEOMETRIC_CENTER|1
Ashton Calvert St, Casey ACT|Ashton Calvert Street, Casey ACT 2913, Australia|-35.174409|149.089616|GEOMETRIC_CENTER|1
Ashton St, Lyneham ACT|Ashton Street, Lyneham ACT 2602, Australia|-35.245951|149.125128|GEOMETRIC_CENTER|1
Aspen Rise, Jerrabomberra ACT|Aspen Rise, Jerrabomberra NSW 2619, Australia|-35.405115|149.199512|GEOMETRIC_CENTER|1
Aspinall St, Watson ACT|Aspinall Street, Watson ACT 2602, Australia|-35.230525|149.160285|GEOMETRIC_CENTER|1
Astelia Pl, Rivett ACT|Astelia Place, Weston Creek ACT 2611, Australia|-35.347643|149.040341|GEOMETRIC_CENTER|1
Astley Pl, Garran ACT|Astley Place, Garran ACT 2605, Australia|-35.341221|149.114151|GEOMETRIC_CENTER|1
Astley Tce, Banks ACT|Astley Terrace, Banks ACT 2906, Australia|-35.468960|149.106307|GEOMETRIC_CENTER|1
Aston Cres, Cook ACT|Aston Crescent, Cook ACT 2614, Australia|-35.259518|149.066666|GEOMETRIC_CENTER|1
Astrolabe St, Red Hill ACT|Astrolabe Street, Red Hill ACT 2603, Australia|-35.337987|149.131926|GEOMETRIC_CENTER|1
Atalumba Cl, Giralang ACT|Atalumba Close, Giralang ACT 2617, Australia|-35.213933|149.095622|GEOMETRIC_CENTER|1
Atherton St, Downer ACT|Atherton Street, Downer ACT 2602, Australia|-35.239899|149.141346|GEOMETRIC_CENTER|1
Athllon Dr, Farrer ACT|Athllon Drive, Farrer ACT 2607, Australia|-35.374884|149.093116|GEOMETRIC_CENTER|1
Athllon Dr, Greenway ACT|Athllon Drive, Greenway ACT, Australia|-35.408366|149.063385|GEOMETRIC_CENTER|1
Athllon Dr, Kambah ACT|Athllon Drive, Kambah ACT 2902, Australia|-35.393069|149.078049|GEOMETRIC_CENTER|1
Athllon Dr, Mawson ACT|Athllon Drive, Mawson ACT 2607, Australia|-35.363413|149.092515|GEOMETRIC_CENTER|1
Athllon Dr, Pearce ACT|Athllon Drive, Pearce ACT 2607, Australia|-35.360743|149.091892|GEOMETRIC_CENTER|1
Athllon Dr, Phillip ACT|Athllon Drive, Phillip ACT 2606, Australia|-35.352868|149.091202|GEOMETRIC_CENTER|1
Athllon Dr, Torrens ACT|Athllon Drive, Torrens ACT 2607, Australia|-35.370879|149.092729|GEOMETRIC_CENTER|1
Athllon Dr, Wanniassa ACT|Athllon Drive, Wanniassa ACT 2903, Australia|-35.390391|149.082803|GEOMETRIC_CENTER|1
Atholbar Way, Karabar ACT|Atholbar Way, Karabar NSW 2620, Australia|-35.363703|149.231545|GEOMETRIC_CENTER|1
Atkins St, Kambah ACT|Atkins Street, Kambah ACT 2902, Australia|-35.388334|149.085824|GEOMETRIC_CENTER|1
Atkins St, Wanniassa ACT|Atkins Street, Kambah ACT 2902, Australia|-35.388334|149.085824|GEOMETRIC_CENTER|1
Atkinson St, Cook ACT|Atkinson Street, Cook ACT 2614, Australia|-35.259374|149.059094|GEOMETRIC_CENTER|1
Atkinson St, Dodsworth ACT|None|0.000000|0.000000|ERROR|0
Atlantic St, Phillip ACT|Atlantic Street, Phillip ACT 2606, Australia|-35.342303|149.085519|GEOMETRIC_CENTER|1
Attiwell Cct, Kambah ACT|Attiwell Circuit, Kambah ACT 2902, Australia|-35.376841|149.051642|GEOMETRIC_CENTER|1
Attunga St, Ngunnawal ACT|Attunga Street, Ngunnawal ACT 2913, Australia|-35.172121|149.108012|GEOMETRIC_CENTER|1
Attwood Cl, Gordon ACT|Attwood Close, Gordon ACT 2906, Australia|-35.451254|149.082118|GEOMETRIC_CENTER|1
Auburn St, Amaroo ACT|Auburn Street, Amaroo ACT 2914, Australia|-35.168525|149.127415|GEOMETRIC_CENTER|1
Audas Pl, Florey ACT|Audas Place, Florey ACT 2615, Australia|-35.227790|149.055729|GEOMETRIC_CENTER|1
Audrey Cahn St, Macgregor ACT|Audrey Cahn Street, Macgregor ACT 2615, Australia|-35.206578|149.000268|GEOMETRIC_CENTER|1
Augusta Pl, Amaroo ACT|Augusta Place, Amaroo ACT 2914, Australia|-35.168998|149.125142|GEOMETRIC_CENTER|1
Augustus Cl, Palmerston ACT|Augustus Close, Palmerston ACT 2913, Australia|-35.187695|149.118641|GEOMETRIC_CENTER|1
Auld Pl, Weston ACT|Auld Place, Weston Creek ACT 2611, Australia|-35.337928|149.058418|GEOMETRIC_CENTER|1
Aurora Ave, Dodsworth ACT|None|0.000000|0.000000|ERROR|0
Aurora Cl, Mawson ACT|Aurora Close, Mawson ACT 2607, Australia|-35.355627|149.095188|GEOMETRIC_CENTER|1
Aurora Pl, Dodsworth ACT|None|0.000000|0.000000|ERROR|0
Austin St, Griffith ACT|Austin Street, Griffith ACT 2603, Australia|-35.326948|149.133643|GEOMETRIC_CENTER|1
Austral Pl, Richardson ACT|Austral Place, Richardson ACT 2905, Australia|-35.421586|149.107362|GEOMETRIC_CENTER|1
Australie Cl, Gilmore ACT|Australie Close, Gilmore ACT 2905, Australia|-35.419857|149.133182|GEOMETRIC_CENTER|1
Australis Pl, Dodsworth ACT|None|0.000000|0.000000|ERROR|0
Avalon Ct, Phillip ACT|Phillip ACT 2606, Australia|-35.343783|149.082978|APPROXIMATE|1
Avenal St, Crace ACT|Avenal Street, Crace ACT 2911, Australia|-35.204192|149.107922|GEOMETRIC_CENTER|1
Avery Pl, Fraser ACT|Avery Place, Fraser ACT 2615, Australia|-35.193763|149.053244|GEOMETRIC_CENTER|1
Avior Pl, Giralang ACT|Avior Place, Giralang ACT 2617, Australia|-35.216068|149.090135|GEOMETRIC_CENTER|1
Avoca Pl, Fisher ACT|Avoca Place, Weston Creek ACT 2611, Australia|-35.361046|149.056541|GEOMETRIC_CENTER|1
Avon Pl, Duffy ACT|Avon Place, Weston Creek ACT 2611, Australia|-35.333474|149.028887|GEOMETRIC_CENTER|1
Avonley Rd, Majura ACT|Avonley Road, Majura ACT 2609, Australia|-35.264560|149.197049|GEOMETRIC_CENTER|1
Axford Pl, Kambah ACT|Axford Place, Kambah ACT 2902, Australia|-35.394053|149.060284|GEOMETRIC_CENTER|1
Axon St, Monash ACT|Axon Street, Monash ACT 2904, Australia|-35.408091|149.100977|GEOMETRIC_CENTER|1
Ayers Fowler St, Nicholls ACT|Ayers Fowler Street, Nicholls ACT 2913, Australia|-35.183655|149.086047|GEOMETRIC_CENTER|1
Ayers Fowler St, Nicholls ACT|Ayers Fowler Street, Nicholls ACT 2913, Australia|-35.183655|149.086047|GEOMETRIC_CENTER|1
Ayers Pl, Curtin ACT|Ayers Place, Curtin ACT 2605, Australia|-35.324262|149.077786|GEOMETRIC_CENTER|1
Ayers St, Curtin ACT|Ayers Street, Curtin ACT 2605, Australia|-35.324938|149.078135|GEOMETRIC_CENTER|1
Ayrton St, Gungahlin ACT|Ayrton Street, Gungahlin ACT 2912, Australia|-35.184043|149.144814|GEOMETRIC_CENTER|1
Babbage Cres, Griffith ACT|Babbage Crescent, Griffith ACT 2603, Australia|-35.332112|149.136561|GEOMETRIC_CENTER|1
Babinda Pl, Isabella Plains ACT|Babinda Place, Isabella Plains ACT 2905, Australia|-35.426862|149.092864|GEOMETRIC_CENTER|1
Bacchus Cct, Kambah ACT|Bacchus Circuit, Kambah ACT 2902, Australia|-35.376878|149.054135|GEOMETRIC_CENTER|1
Bachelors Lane, Acton ACT|Bachelors Lane, Acton ACT 2601, Australia|-35.287294|149.117820|GEOMETRIC_CENTER|1
Backhouse St, Latham ACT|Backhouse Street, Latham ACT 2615, Australia|-35.213787|149.030959|GEOMETRIC_CENTER|1
Backler Pl, Weston ACT|Backler Place, Weston Creek ACT 2611, Australia|-35.343311|149.055213|GEOMETRIC_CENTER|1
Badcoe St, Gowrie ACT|Badcoe Street, Gowrie ACT 2904, Australia|-35.408189|149.113342|GEOMETRIC_CENTER|1
Baddeley Cres, Spence ACT|Baddeley Crescent, Spence ACT 2615, Australia|-35.202515|149.065676|GEOMETRIC_CENTER|1
Baden Pl, Karabar ACT|Baden Place, Karabar NSW 2620, Australia|-35.377041|149.223685|GEOMETRIC_CENTER|1
Baden Powell Pl, Queanbeyan ACT|Baden Powell Place, Queanbeyan NSW 2620, Australia|-35.345607|149.235258|GEOMETRIC_CENTER|1
Badenoch Cres, Evatt ACT|Badenoch Crescent, Evatt ACT 2617, Australia|-35.202346|149.074608|GEOMETRIC_CENTER|1
Badger Pl, Oxley ACT|Badger Place, Oxley ACT 2903, Australia|-35.414362|149.077233|GEOMETRIC_CENTER|1
Badgery St, Macquarie ACT|Badgery Street, Macquarie ACT 2614, Australia|-35.252648|149.064736|GEOMETRIC_CENTER|1
Badham St, Dickson ACT|Badham Street, Dickson ACT 2602, Australia|-35.250103|149.137833|GEOMETRIC_CENTER|1
Badimara St, Fisher ACT|Badimara Street, Weston Creek ACT 2611, Australia|-35.358446|149.058807|GEOMETRIC_CENTER|1
Badimara St, Waramanga ACT|Badimara Street, Weston Creek ACT 2611, Australia|-35.354309|149.052596|GEOMETRIC_CENTER|1
Bage Pl, Mawson ACT|Bage Place, Mawson ACT 2607, Australia|-35.361330|149.101587|GEOMETRIC_CENTER|1
Bagot St, O'connor ACT|Bagot Street, O'Connor ACT 2602, Australia|-35.261576|149.126980|GEOMETRIC_CENTER|1
Bagshaw Pl, Bonython ACT|Bagshaw Place, Bonython ACT 2905, Australia|-35.439037|149.086722|GEOMETRIC_CENTER|1
Bagster Pl, Florey ACT|Bagster Place, Florey ACT 2615, Australia|-35.221482|149.044555|GEOMETRIC_CENTER|1
Bailes Ct, Wanniassa ACT|Bailes Court, Wanniassa ACT 2903, Australia|-35.401812|149.084887|GEOMETRIC_CENTER|1
Bailey Pl, Yarralumla ACT|Bailey Place, Yarralumla ACT 2600, Australia|-35.300989|149.096539|GEOMETRIC_CENTER|1
Baillieu Ct, Mitchell ACT|Baillieu Court, Mitchell ACT 2911, Australia|-35.216886|149.142428|GEOMETRIC_CENTER|1
Baillieu Lane, Mitchell ACT|Baillieu Lane, Mitchell ACT 2911, Australia|-35.218491|149.142691|GEOMETRIC_CENTER|1
Bainbridge Cl, Chisholm ACT|Bainbridge Close, Chisholm ACT 2905, Australia|-35.419969|149.130824|GEOMETRIC_CENTER|1
Baines Pl, Lyneham ACT|Baines Place, Lyneham ACT 2602, Australia|-35.246267|149.121028|GEOMETRIC_CENTER|1
Bainton Cres, Melba ACT|Bainton Crescent, Melba ACT 2615, Australia|-35.201810|149.057869|GEOMETRIC_CENTER|1
Bainton Pl, Melba ACT|Bainton Place, Melba ACT 2615, Australia|-35.201171|149.058250|GEOMETRIC_CENTER|1
Baird Pl, Scullin ACT|Baird Place, Scullin ACT 2614, Australia|-35.236842|149.038223|GEOMETRIC_CENTER|1
Baker Gdns, Ainslie ACT|Baker Garden, Ainslie ACT 2602, Australia|-35.267565|149.145117|GEOMETRIC_CENTER|1
Baker St, Ainslie ACT|Baker Street, Ainslie ACT 2602, Australia|-35.267867|149.144005|GEOMETRIC_CENTER|1
Balala Pl, Isabella Plains ACT|Balala Place, Isabella Plains ACT 2905, Australia|-35.427409|149.101030|GEOMETRIC_CENTER|1
Balamara St, Giralang ACT|Balamara Street, Giralang ACT 2617, Australia|-35.211851|149.089213|GEOMETRIC_CENTER|1
Balanu Pl, Giralang ACT|Balanu Place, Giralang ACT 2617, Australia|-35.212958|149.088448|GEOMETRIC_CENTER|1
Balbo Pl, Ngunnawal ACT|Balbo Place, Ngunnawal ACT 2913, Australia|-35.168620|149.109417|GEOMETRIC_CENTER|1
Balcombe St, Conder ACT|Balcombe Street, Conder ACT 2906, Australia|-35.456745|149.093092|GEOMETRIC_CENTER|1
Balcombe St, Jerrabomberra ACT|Balcombe Street, Jerrabomberra NSW 2619, Australia|-35.399214|149.203217|GEOMETRIC_CENTER|1
Bald Rock Lane, Harrison ACT|Bald Rock Lane, Harrison ACT 2914, Australia|-35.188466|149.156592|GEOMETRIC_CENTER|1
Baldessin Cres, City ACT|The Australian National University, Baldessin Crescent, Canberra ACT 2601, Australia|-35.280397|149.121983|GEOMETRIC_CENTER|1
Baldwin Dr, Giralang ACT|Baldwin Drive, Giralang ACT 2617, Australia|-35.217618|149.089979|GEOMETRIC_CENTER|1
Baldwin Dr, Kaleen ACT|Baldwin Drive, Kaleen ACT 2617, Australia|-35.233301|149.092440|GEOMETRIC_CENTER|1
Baldwin Dr, Lawson ACT|Baldwin Drive, Lawson ACT 2617, Australia|-35.229665|149.095113|GEOMETRIC_CENTER|1
Bale Pl, Richardson ACT|Bale Place, Richardson ACT 2905, Australia|-35.423511|149.105394|GEOMETRIC_CENTER|1
Balfour Cres, Wanniassa ACT|Balfour Crescent, Wanniassa ACT 2903, Australia|-35.397850|149.093051|GEOMETRIC_CENTER|1
Balgarup St, Amaroo ACT|Amaroo ACT 2914, Australia|-35.173013|149.122768|APPROXIMATE|1
Ball St, Phillip ACT|Ball Street, Phillip ACT 2606, Australia|-35.348506|149.086304|GEOMETRIC_CENTER|1
Balladonia Pl, Jerrabomberra ACT|Balladonia Place, Jerrabomberra NSW 2619, Australia|-35.405764|149.195061|GEOMETRIC_CENTER|1
Ballantyne Cres, Franklin ACT|Ballantyne Crescent, Franklin ACT 2913, Australia|-35.201757|149.144583|GEOMETRIC_CENTER|1
Ballarat St, Fisher ACT|Ballarat Street, Weston Creek ACT 2611, Australia|-35.364317|149.053910|GEOMETRIC_CENTER|1
Ballard Pl, Monash ACT|Ballard Place, Monash ACT 2904, Australia|-35.418986|149.079368|GEOMETRIC_CENTER|1
Ballow Cres, Macgregor ACT|Ballow Crescent, Macgregor ACT 2615, Australia|-35.206738|149.021354|GEOMETRIC_CENTER|1
Ballumbir St, Braddon ACT|Ainslie Av after Ballumbir St, Braddon ACT 2612, Australia|-35.278721|149.136536|APPROXIMATE|1
Ballumbir St, City ACT|Canberra Centre, Ballumbir Street, Canberra ACT 2601, Australia|-35.279432|149.135556|GEOMETRIC_CENTER|1
Ballumbir St, Reid ACT|Ballumbir St Canberra Centre City, Canberra Centre, Canberra ACT 2601, Australia|-35.279419|149.135025|APPROXIMATE|3
Balmain Cres, Acton ACT|The Australian National University, Balmain Crescent, Acton ACT 2601, Australia|-35.286525|149.116019|GEOMETRIC_CENTER|1
Balmain Lane, Acton ACT|The Australian National University, Balmain Lane, Acton ACT 2601, Australia|-35.285573|149.116820|GEOMETRIC_CENTER|1
Balmain Pl, Acton ACT|The Australian National University, Balmain Place, Acton ACT 2601, Australia|-35.284282|149.117583|GEOMETRIC_CENTER|1
Balonne St, Kaleen ACT|Balonne Street, Kaleen ACT 2617, Australia|-35.229866|149.101761|GEOMETRIC_CENTER|1
Balsillie Cres, Monash ACT|Balsillie Crescent, Monash ACT 2904, Australia|-35.415088|149.087290|GEOMETRIC_CENTER|1
Balson Pl, Lyneham ACT|Balson Place, Lyneham ACT 2602, Australia|-35.242525|149.123085|GEOMETRIC_CENTER|1
Bambridge St, Weetangera ACT|Bambridge Street, Weetangera ACT 2614, Australia|-35.247666|149.051617|GEOMETRIC_CENTER|1
Bamford St, Hughes ACT|Bamford Street, Hughes ACT 2605, Australia|-35.337605|149.098223|GEOMETRIC_CENTER|1
Bamir Sq, Ngunnawal ACT|Bamir Square, Ngunnawal ACT 2913, Australia|-35.175715|149.108682|GEOMETRIC_CENTER|1
Banambila St, Aranda ACT|Banambila Street, Aranda ACT 2614, Australia|-35.255544|149.084312|GEOMETRIC_CENTER|1
Bancks Cres, Mckellar ACT|Bancks Crescent, McKellar ACT 2617, Australia|-35.216115|149.079298|GEOMETRIC_CENTER|1
Bancroft St, Dickson ACT|Bancroft Street, Dickson ACT 2602, Australia|-35.254102|149.142152|GEOMETRIC_CENTER|1
Bandjalong Cres, Aranda ACT|Bandjalong Crescent, Aranda ACT 2614, Australia|-35.258802|149.083787|GEOMETRIC_CENTER|1
Bandt Pl, Dunlop ACT|Bandt Place, Dunlop ACT 2615, Australia|-35.190372|149.022248|GEOMETRIC_CENTER|1
Bandulla St, Isabella Plains ACT|Bandulla Street, Isabella Plains ACT 2905, Australia|-35.429474|149.097092|GEOMETRIC_CENTER|1
Banfield St, Downer ACT|Banfield Street, Downer ACT 2602, Australia|-35.238398|149.141989|GEOMETRIC_CENTER|1
Bangalay Cres, Rivett ACT|Bangalay Crescent, Weston Creek ACT 2611, Australia|-35.345456|149.038163|GEOMETRIC_CENTER|1
